A,B,C,D,E,F,G
1.5,212.62695674422997,212.6275842635199,1.1752274738199997,60.24052650583002,118.80898993909999,228.94997933365994
1.51,215.07146374072002,215.07215707158,1.2231169611300008,62.521358098690015,122.65184619787,228.3727508051501
1.52,213.09727554823996,213.0979627156199,1.2000556791,61.17034530133004,121.24371633620991,230.74290285935004
1.53,212.38060974378013,212.38129745161993,1.2140921056400003,61.804441404049975,122.05195431048,229.81887678888003
1.54,215.0461088731201,215.04680179767,1.2189381806100001,62.097858808729995,122.68319024479999,227.78326235816007
1.55,214.90775424323002,214.90843851939994,1.2160170257499998,61.27698139891003,121.31781368073996,225.17044601169985
1.56,214.33964671907,214.34032464021004,1.1929846202200003,61.50292829610999,122.77601003392009,228.87008624435998
1.57,214.69484532348997,214.6955225605201,1.2117208283399998,61.6986364508,122.08552857973994,225.99902987982998
1.58,215.1650449465901,215.16572388566016,1.2412986393499998,61.910621632449974,122.94216083484005,230.16624978976003
1.59,213.22206671950997,213.22273170716002,1.1891053458099998,60.940030151219986,121.82723917985,225.46803887814997
1.6,212.16170981389,212.1623792493101,1.2127870160699998,61.99803907308,122.26580241835997,230.73101294847
1.61,213.98490860310997,213.9855722021399,1.2111730746599998,62.178665525570004,122.74865555705999,231.22792596190993
1.62,214.82977887353005,214.83045555503003,1.2329626151800002,62.46407689491996,122.99577263610999,227.44434362795994
1.63,216.07024594208005,216.07092084239,1.2180421622400002,61.581044109560004,122.68349235156,227.58391138172993
1.64,214.03768618752008,214.03835568631987,1.2181388744000001,62.133495135660034,122.14338222853999,229.40486593648993
1.65,214.10598788137003,214.10665718407003,1.2225456315400003,62.168637667199974,122.91443136045997,229.32306704007024
1.66,214.25999140332002,214.26065749107,1.1773713084900002,61.54792868751,122.0758655899,231.05552947470002
1.67,213.68435053066997,213.68500634477996,1.2157653633600005,61.68197880631001,122.07248606297998,232.1964591762301
1.68,214.2825367700299,214.28319518729003,1.21263197854,60.67930065018,119.58787721401008,229.85695166020002
1.69,213.90283864991,213.90350224302009,1.2163824277199995,61.68087220511002,122.49754201600001,230.32674556377998
1.7,212.90840166502,212.90905982196992,1.2064715780899997,61.383779742530024,122.00097414934997,230.2116666966901
1.71,212.50233506490994,212.50298765135003,1.2445535778799999,62.48059810052003,122.50521899071,227.70785742408003
1.72,214.93018326295999,214.93084145968004,1.2145640391500006,62.07757119366,122.42552641291,228.49288351307004
1.73,212.64580386472,212.64644209159988,1.1950305973100002,60.984045150440025,121.76854831873999,224.0414371421
1.74,211.94943743435994,211.95008837366,1.22249094615,61.92000932178003,122.04358724113003,229.38456138351995
1.75,216.37848442601,216.37913510994008,1.2196951072000002,62.205580649960005,122.12814103600002,226.31436439965
1.76,214.27883272829004,214.27948206357996,1.2073665913999996,62.3443637242,122.67831060170998,228.18707410198996
1.77,214.27446428551997,214.27511278656996,1.20291083472,61.21026336685,122.44519434764992,227.71007560780996
1.78,213.71226801334,213.71290997678992,1.1998772371600004,61.713479731649976,122.31112051658003,228.21955513155999
1.79,213.04080128102993,213.04143838021002,1.1926132987399998,60.04724405218998,118.49453393188003,226.0150041623899
1.8,210.2770419310001,210.27767555169004,1.1704935315600002,60.18138574014998,119.94237741745002,225.03434538378988
1.81,210.1819258256701,210.1825471030299,1.2002794665599998,59.89316617162,119.93577062560999,223.6167916146201
1.82,212.51509732602008,212.51572866159984,1.18922930309,60.301884621140005,119.93427072782006,227.77313572453005
1.83,212.0924031675101,212.09302978456003,1.1862790435699997,60.56668789835999,120.38742271270003,225.90416346498998
1.84,212.38634610591,212.38696200083996,1.2017944318500005,60.66649479654003,119.65967964023994,224.97219726970008
1.85,212.51703765533003,212.51766145729002,1.20113137821,61.20158413251998,121.37465590371998,226.2749184511
1.86,210.62552423870002,210.62614343493996,1.20542820357,61.18232096415,120.78411756741004,231.3152674675899
1.87,210.23221377879005,210.23283262059002,1.2042781700099994,61.298224383,121.58485451241995,226.79715162797
1.88,211.00941559340004,211.01002908747995,1.2269134931999996,62.069257270270015,122.93252924184998,229.12279086266997
1.89,212.53209896412991,212.53272787086,1.2555460025100005,64.33737661680998,127.58991654648,236.18171155382993
1.9,215.98956181825,215.99018349893012,1.2644765000099998,65.36492516723001,130.36177282599002,239.70621847828997
1.91,214.98635763816995,214.98698738049984,1.3384003131300006,66.98840435452998,132.04670978816003,245.32148246279982
1.92,213.61606901645996,213.61669301308,1.3168615949500002,67.42070478368998,132.74151902176996,248.34131732165002
1.93,212.4536867781801,212.45429942115004,1.2662872213399998,66.76415987563998,133.82289859694998,249.28431347290007
1.94,215.39025535209998,215.39087707617009,1.40353557615,71.59021754109997,140.80270280769,261.50687297521023
1.95,213.34209166033006,213.34269333090987,1.35547550055,70.10392146694997,139.19100047349002,257.78293946563997
1.96,212.29229810466992,212.29291301853993,1.3775001797300002,71.75779707335995,143.58727895837998,264.8841588415299
1.97,215.94143580124984,215.94205314246994,1.5143691554099998,75.26168890851004,148.9864073817801,281.28692347482007
1.98,214.8467865058899,214.84739938354,1.50994741511,77.58362310761,152.90685483610002,287.8711301955499
1.99,214.88084427917002,214.88144208453002,1.5700149845099995,79.02615202575998,154.60163877807003,288.4632272445701
2.0,215.1025673380299,215.10317543185982,1.5975525916700009,79.56984836083,156.35508574106,296.4424504489301
2.01,215.37960011385,215.38020982409995,1.5832447336899995,80.02783218524004,158.40917730485998,300.0283752846101
2.02,214.44062805383,214.44124312713012,1.6165453262800002,81.15008879387001,160.30770169787004,299.94622922846
2.03,215.87065922130006,215.8712656782501,1.6214604352099995,81.80247209644999,162.32236728877,303.34782035572994
2.04,216.49091246514996,216.49150638633,1.5777819072799995,83.13845621249,162.74594569234003,300.38188515573995
2.05,215.92291135858002,215.92351324828994,1.6161550972,83.07707336046005,163.09935813376,307.8714937460701
2.06,214.86607975879005,214.86667402026,1.607053259889999,81.71776248587003,162.76567267107004,303.25138670404993
2.07,212.48265120975998,212.48323796000994,1.5601910153900007,80.57256746094002,159.4785514392999,303.6946683366998
2.08,211.52149729854003,211.52209069721997,1.6218311206700002,80.70452310511,158.69271837232995,306.82860198781003
2.09,212.9566454069001,212.95723504842005,1.6072911211899992,80.41555115642002,158.36706664428002,306.53126248619
2.1,212.3519728140601,212.35255092819,1.6071397025600012,80.56020034964003,158.31696984216,302.94199043260994
2.11,212.98207557521994,212.98265794282005,1.59824570004,80.41278530506999,159.03034873969997,298.0270114770999
2.12,212.99928616948998,212.99986925848995,1.6190328990399996,80.98375377172002,161.43695109164,306.3208492940099
2.13,213.63413636893006,213.63471771452996,1.5871100752700007,81.52990413084,160.27677361128005,308.23431916349
2.14,215.44387316396,215.44445909546008,1.599899672409999,81.23747523662999,157.23536170943999,306.81718868197015
2.15,214.2878063424201,214.28838040998994,1.6078053027999997,80.52366216086,160.05770964226997,298.18899792655003
2.16,215.13923254749997,215.1398128600899,1.6054434140699998,81.28297497638997,160.48004765007,300.93802586357
2.17,213.73258070501004,213.73316256026993,1.5637129512499996,80.71178367454998,159.81584154149,301.51859149565
2.18,215.17270553380993,215.1732805366899,1.5481669555200002,80.23519321393002,160.22336605295,301.4077480787999
2.19,215.1228815937401,215.1234480951899,1.5879923319,81.00099945874999,159.21757983401002,298.06898922849996
2.2,215.44972294126998,215.45028277306005,1.5498878146500004,80.37823934125,159.09339278651998,297.5129465426199
2.21,214.68400779642008,214.68457826118004,1.5394095778499997,79.43605868701002,157.91197259907997,297.91978935721994
2.22,216.03344759360004,216.0340168307,1.5855763672200005,79.68140833626,157.84745270163003,294.11713540196996
2.23,212.81248795098003,212.81304674141012,1.5351489482,78.68707133447,156.79838318781,293.94682227939995
2.24,214.72862931216002,214.7291992294701,1.5394026212599994,79.03110042589,156.88128466551,296.81660707077987
2.25,214.43330306661989,214.43385979080008,1.5407738127100001,78.08906535328998,154.4125125415799,287.9028321348799
2.26,215.3158122735801,215.31636784217005,1.55694020512,79.58869065481998,155.97252151566997,296.1858784746499
2.27,215.18638667705991,215.18695048840996,1.5793047612500002,79.77468902114,157.12607549092004,294.5785462275
2.28,215.00400868185997,215.00456067248993,1.5447117640200003,78.09687447183997,155.46940128206998,289.5238277094601
2.29,213.03398239729006,213.03453094779007,1.5240393704999995,77.58938923285999,154.05146398530002,296.5634779489199
2.3,215.16704430844,215.16759420009998,1.5409458975399997,78.55296135758,152.43604926046007,285.62233137788985
2.31,211.19787375913,211.19841475804992,1.5199737582800006,76.02469370665,150.89810404532994,290.60418128644994
2.32,215.38218481004998,215.38273820048,1.5556175544800002,78.67909885197001,155.91344899927003,291.22633044104003
2.33,217.06299303837005,217.0635312417899,1.5088754146799996,78.16873687966,154.39558707816005,293.18689787906
2.34,214.90871596724995,214.90926192583993,1.55458539877,77.95358778514,150.65477752926006,291.11469109555003
2.35,215.46440249195987,215.46493662576006,1.5671676713299996,78.99094848188,154.53569985156005,290.14333405097
2.36,214.43253045586994,214.43307126437992,1.4929740897400001,76.93794906403,153.22610690706998,284.81566931081
2.37,212.35412219344994,212.35465456226,1.54854400572,78.13514184610996,153.09867715315008,292.98135279895
2.38,215.64233414707,215.64287419396996,1.5296340035800002,78.03199846781996,153.91841451550002,288.01849285715997
2.39,216.34698964212998,216.34751510131014,1.5348438738299996,77.23042708150001,149.77010125699002,286.37023876484994
2.4,215.27601190987,215.27654211151,1.5019947962199995,76.69357297675,152.79477369336996,293.31730704243984
2.41,215.47914598750006,215.47966224068006,1.5323660255099996,77.98382581383002,153.96065272891997,285.14252494978024
2.42,211.51354508036013,211.51406775359,1.4984248989299993,75.38840888325001,148.80763286405997,283.09310126216997
2.43,212.35930683349994,212.35982164219007,1.4911875291800003,75.38176461119,148.18917640911997,282.12854989389996
2.44,213.52206152717,213.52257609678992,1.4840825960300001,75.2385662832,147.98428033059002,278.2441165823999
2.45,215.67735370232012,215.67787833563997,1.5201968564799995,77.15402628480001,153.07004342404002,286.3246488863301
2.46,214.91745130127995,214.9179682870299,1.48176301288,76.30673172350997,152.09682157899,283.42065320931005
2.47,214.85346339556997,214.85397225816993,1.5415956632000007,77.26865297814999,152.72681317934996,283.4037164437301
2.48,214.6633125054301,214.66381481874998,1.5090993703800002,75.78512398958998,151.00243941903997,286.35402475507993
2.49,214.02498255143993,214.02549387549007,1.491800503310001,75.55011158339002,150.33396940153,287.38233295999
2.5,215.02801669977995,215.02852061545997,1.4926662814199991,76.81984522772002,151.31888853010003,285.39896540004
2.51,214.02162165724994,214.02212949381007,1.5242933067899995,76.67725209775003,150.64922312206,283.1745870739901
2.52,214.21752739078994,214.21801811301,1.5158401128299994,76.06389945366,148.50233926079997,285.34672619317
2.53,213.36726275264988,213.3677565858701,1.453028397870001,75.11745764034998,147.56897780634,276.08429389962987
2.54,212.64462109384988,212.64511520418,1.4642997299799998,73.89118496388998,144.81283119988998,279.5917746497499
2.55,212.02265327082006,212.02314469716012,1.4867625007099996,73.21420070533001,145.90491428547,277.79658727898
2.56,213.24594664462998,213.24643236296006,1.4677090167199998,74.06407390627,148.0179374465,274.56712946360983
2.57,215.67737037656985,215.6778724350499,1.4844213657499994,75.77261677487999,148.16370783084997,278.21365616162007
2.58,213.44923779522003,213.44972057510012,1.4627129654500002,72.96108439638999,144.73643720517003,276.43876123012996
2.59,212.48341570754997,212.4838991352699,1.4622248508300004,73.17294880063999,144.92219989610004,270.96659487220006
2.6,211.1309633921801,211.13144396383998,1.44257458322,72.11645262466,144.95319609406,279.77748557480004
2.61,215.93644611558997,215.93693005142006,1.4501799297499998,74.83340079125001,147.87396403363005,278.83046827453
2.62,214.30273437223005,214.30323459604003,1.4557381135400005,74.56474106680999,145.98453048516998,279.6291365677199
2.63,213.94607157852005,213.94658343542,1.45430609333,73.82215009544,146.9170558658501,280.64286219004
2.64,213.62577003171992,213.62631214100003,1.4561584842100004,74.10363998123998,145.50935908534,275.79201223088
2.65,214.9510192522,214.95161286302,1.454025400420001,74.26376730020003,146.03380321429003,272.73436399537997
2.66,213.11500710802,213.11567920404997,1.3905170448699997,71.87984246008001,142.40046834484002,270.68502452685993
2.67,213.14400066454007,213.14464350695002,1.4054038404300004,72.89509733421,144.89598258449,268.79078889749985
2.68,215.62462087416003,215.62530235268994,1.4351934112099993,74.30675549,144.91721436613003,274.87244392517
2.69,212.76695648169,212.76762041078996,1.3895118549099998,72.49818584274998,144.66352981504,272.79533890229993
2.7,216.1388336460099,216.13951165525003,1.44160718308,73.36383634133,145.02327595971,270.55326452646995
2.71,213.77948999995996,213.78015192917997,1.4302824259299998,73.26990904966999,144.97038202968002,271.41616080114994
2.72,215.52439795496997,215.5250719063298,1.4455527222100002,73.41535102775,145.35480531926996,269.0722645591401
2.73,213.90560322438995,213.90625649492995,1.4243248739600005,72.48684321239999,143.54130346914005,269.98690068294
2.74,217.00156328256006,217.00221332808005,1.4113371039600002,70.91035072826999,142.49630150398997,267.9436046455901
2.75,216.99996515901995,217.00061693795996,1.42884318573,72.86505315500999,143.82898622423994,268.22787572697
2.76,213.4721106525401,213.47276372184,1.4033673369600004,71.26871595027002,141.82110513449004,267.0866688978399
2.77,214.15416399707007,214.15481683700003,1.3871776526300004,71.78707285268003,143.3395930127,268.13090749096
2.78,215.75264608028,215.75328629617002,1.4277894293200004,72.47012871186999,142.11509248839,267.341750426
2.79,211.8050769366702,211.80571665119996,1.3894463492999987,70.71706482062997,139.78807852752,267.76601487568007
2.8,215.33250542509987,215.33315358501994,1.39478021004,71.88178251474,141.04012781395002,266.33570089910995
2.81,215.53077627284,215.53141514846,1.4466238625299999,71.71287886715,141.55529284097003,262.7977327942201
2.82,213.50416720879002,213.50480403661996,1.3812003780900002,70.41224490927,138.99442406664,263.9383065920901
2.83,215.74917774401,215.74982013547998,1.3947582212600003,70.50531864964995,139.70758500863997,262.70642882422004
2.84,215.2678288691801,215.26847903686001,1.3899826927599994,71.47510467387,140.72970820856,262.2333414182901
2.85,215.31380034221993,215.31444040516,1.37109327958,70.01662761334995,140.25289524356,262.94493586273
2.86,215.34130827076015,215.34195114125995,1.3810478858499997,71.06198329642999,140.03093429395003,259.47576509375995
2.87,215.47870810145002,215.47933686366002,1.3773854669900008,69.52147763577,137.04547205635,254.9817163087899
2.88,215.97220214574006,215.97282848044995,1.3454263217500004,71.08474820034002,139.00102721570994,260.04841971544994
2.89,214.9882583140799,214.9888857050299,1.3931210953000002,69.84490221327998,139.07818540495998,259.7717332008699
2.9,215.17396388271004,215.17458694775013,1.33689546149,69.53875898195001,137.40894481649005,257.25298638319003
2.91,212.57762349681997,212.57823492248997,1.3613841289800006,69.72331799220001,139.05418773688007,261.10520683123997
2.92,214.98934103543988,214.98996853976993,1.3612322099599996,69.30854905142998,137.32694821036,257.73450509314995
2.93,216.36734159189996,216.36796364269,1.3713027952299996,69.53036461144,138.54572209723003,257.6670677791401
2.94,215.44600163177995,215.44661601152998,1.3490726283400003,69.65432107316998,137.54504314067998,257.87720946256997
2.95,215.82379245859002,215.82439989761005,1.3636871206899996,69.69749388056003,137.13096036475005,258.17263540356004
2.96,213.51740865485002,213.51801328808997,1.3290560632200004,68.51330448225998,136.72994206490003,255.16083240245996
2.97,216.43367559012,216.43428252104994,1.3865251491000006,69.64959812488998,136.8854971984099,257.1752523175799
2.98,213.61011551733,213.61071082219007,1.37532114205,68.81665396164999,134.1107486484799,255.1706302424001
2.99,212.90784362113988,212.90843518537,1.3243736978999998,67.85851274832,135.32199045418994,250.88174933685008
3.0,216.01397511261007,216.01456164102004,1.3497963081899997,68.56079145043,137.00387431121007,255.6646668419
