A,B,C,D,E,F,G
1.5,84.72252758425999,84.72299057999,0.5045338308300001,26.530460908950012,52.17671444414,97.95267042022004
1.51,81.09688243795,81.09734567558004,0.47504801894000015,24.97293072678,50.51072300957002,92.32535724595002
1.52,80.38536251887997,80.38582506260997,0.47225286595,25.34471408123,50.93163272978001,94.08104915227005
1.53,81.99270422727001,81.99314662564001,0.492081886,25.75805035538001,51.22314227624,95.41773166777998
1.54,79.46459469294001,79.46503992817001,0.48426785347000006,25.333822547749996,50.978962189430014,93.33981451757998
1.55,80.63087435306002,80.63130298911001,0.48104828397,25.32935341109,50.00945614400001,93.57048466698
1.56,84.41178598235,84.41222335461002,0.5168966718600001,26.777575511419997,52.59484955561,98.32582790984002
1.57,81.37035306922998,81.37079933960996,0.4857104619800002,25.263815955679988,50.529705034950005,94.31706463458003
1.58,80.79538722151997,80.79582240326998,0.47751119019,25.257238756390002,51.6553525285,94.54261681188999
1.59,80.56218105816004,80.56258503806995,0.49126318583,25.319818288069996,50.454965236570025,92.79820381796999
1.6,80.39341210992998,80.39382046327002,0.47538153454000015,25.768707709249995,52.129287253349986,96.55516740911
1.61,85.40218925291003,85.40257114811,0.5075510523100001,26.470091289220004,52.050482640259986,98.00001954269999
1.62,84.72138276349001,84.72175775864004,0.4816096915499999,25.658157682660004,49.41549743912999,97.08307200438995
1.63,83.23422571075999,83.23454371188997,0.4668903964300003,24.94039779192001,50.62997876554998,93.03736966652997
1.64,82.85143704819001,82.85177102326999,0.48596089485000005,26.014212116840003,51.15579864269001,96.16101066262998
1.65,85.05167559069002,85.05197513298005,0.48189403337000025,25.653786018180007,51.06082090411999,94.19819658216
1.66,86.12036932285004,86.12064383894003,0.4932533708999998,26.575590240530016,52.25109602866,96.72515155072999
1.67,83.27328391834999,83.27361065074,0.48132546978999974,25.78259684597,50.145771433010005,95.34674925688002
1.68,85.66334818984,85.66365200364999,0.5010155803,26.44802359425,51.22507896015998,95.7483514651
1.69,82.81406376854002,82.81435737338995,0.49374153562999973,26.67790770243,52.605968754919985,94.67987420545005
1.7,86.76810145839,86.76841265924999,0.50005431391,26.585656952879987,52.46339755787,98.66460710424997
1.71,82.94629669119999,82.94661574240999,0.46599381837999987,25.42061279692,50.59989832279001,95.09706219675996
1.72,85.67701884043,85.67727104561003,0.5028405448499998,26.783230430969994,51.89820684577999,97.01953701015
1.73,86.44572455192,86.44602614953999,0.5058193381599998,27.45037123825,55.14031763300003,104.67297329481997
1.74,84.91240472785998,84.91274173954999,0.49383252989000037,26.900808425969995,54.10524515517999,103.48092047952
1.75,86.15109813593,86.15141594996,0.5028136767600002,27.161587835030012,55.18645419308004,102.81457476064001
1.76,84.22549327145997,84.22584462191001,0.49462433294999997,26.21636176269,52.15551219446001,99.26108995126003
1.77,79.92996249865,79.93030858157998,0.48428804541999987,25.77166375,52.33317823424,98.21889486400998
1.78,86.50942278363,86.50976877872003,0.49999835832,27.643651501140017,55.974337161870025,105.56053784184
1.79,85.08315271292997,85.08350401682998,0.4941397367499997,27.085056139369986,55.09728038623999,105.99105416142999
1.8,85.09454277061997,85.09490227409995,0.5073115850100001,27.308886157820005,55.69286896125999,105.31123661139004
1.81,86.11007482745002,86.11042933092,0.5052185453400001,27.422628154919984,55.48787091358002,103.11476563322003
1.82,87.88863206298,87.88896060858002,0.5063997863599998,27.614115317289993,55.649171901609996,105.75881829473995
1.83,85.68051121034998,85.68086638307999,0.5055733789700001,27.25969452118001,53.56997341531002,100.73152533438999
1.84,84.05615326628998,84.05649992866998,0.48643502768999997,26.051724511030006,51.721186481870006,98.47867226351998
1.85,85.83160474813005,85.83193965592999,0.5158510851,27.853442470629997,56.654863256260015,104.65876246454998
1.86,86.66419426005001,86.66452798246998,0.51888887356,28.053772188729994,56.828794567679985,104.62576844910005
1.87,85.99868012843999,85.99902970244,0.53908435587,28.063925872649996,57.19909941774999,103.51859064605001
1.88,86.60993800259001,86.61026547793998,0.5186837350100001,27.294790589819996,53.74448211707,102.49952982757995
1.89,82.5313256493,82.53164447255996,0.5283971764899997,27.44038091988001,53.50679785363,96.24975070191998
1.9,81.45848064485999,81.45879970150003,0.5210240573099998,26.83511714081999,53.68667997399001,99.40517950034
1.91,79.93366809838,79.93401441803002,0.5395323267099998,27.235252997690022,54.640180013759974,98.38439662842998
1.92,78.87660535114998,78.87695171039005,0.5266122238900001,27.882236184789996,56.39883433926001,102.87174315737995
1.93,80.29169213933004,80.29202082635999,0.5240810100000001,28.23520010399,55.27718585889999,103.64427604152996
1.94,81.05232787625998,81.05258510847,0.5570901491799999,28.292620856420022,56.32343165966998,105.17079579360998
1.95,82.7121397202,82.71248514787001,0.5858645417199999,29.760752936930004,59.43018289637001,110.96289088191004
1.96,83.29331277009001,83.29360774905001,0.5690262114499999,30.740939328249997,61.11054441976,114.17846460734997
1.97,79.93592320895,79.93625528929,0.57359574952,29.889115531179986,59.35164978063001,108.70417007679997
1.98,78.72387856961001,78.72425479626004,0.5962261069600002,30.799207593600002,62.597651576479976,113.82777765915998
1.99,83.04789485526,83.04822286332,0.60993146713,32.851461432769995,65.19520353504,118.96881403292997
2.0,81.93981487589996,81.94013899414003,0.62300802397,32.492857911799994,63.41459348726997,118.38843881980004
2.01,79.50262398072003,79.50297217202998,0.63180671593,33.05692043078,64.68622012993002,118.57230354291998
2.02,80.06877087884999,80.06912355439,0.6297817902000002,32.41782621553,64.88510521624004,118.38519086960008
2.03,82.97392342033001,82.97427092037996,0.6469490243,34.458964910449986,66.75055026921,122.43947153425002
2.04,79.94068507470001,79.94102293649998,0.6130225124299998,33.06689613513001,67.11468237266004,123.34333285967008
2.05,81.62972093119001,81.63003784105,0.6439195524799999,33.96832543977,67.49892336043997,125.08015397175994
2.06,79.99853450494001,79.99883411416003,0.63332617392,33.16746826422001,67.98838757799001,124.6752693577
2.07,79.47730702015001,79.47769089599,0.62788372076,33.84970749792998,68.76534804063,128.21642088302002
2.08,80.01704603121999,80.01736830785998,0.63951746034,33.842446977129995,67.70752266417998,124.72202983076004
2.09,80.10436597174998,80.10476321011001,0.6307011270000001,33.68130354077999,66.78695974995996,121.59013123404999
2.1,79.64886058981001,79.64916971886001,0.6540191633799998,33.84796730494,67.95162111671999,120.89137117794999
2.11,80.13420879867998,80.13457484294001,0.64384088165,33.63643216576001,66.78542575687997,122.79485552710003
2.12,80.01151166025997,80.01183881623,0.6253184904500001,33.48546204878,67.72024067515002,126.56850509719001
2.13,80.03417645634,80.03450017210999,0.6386211935400001,33.70396019035999,68.37360262448003,125.31162541666995
2.14,80.8486952248,80.84904111177998,0.6346572345800001,33.85163188493,67.85544924452999,126.13223624182002
2.15,82.67688345082,82.67719307520998,0.6415427589399999,34.04445702042001,67.55840411847997,119.49457277596008
2.16,81.14182879022,81.14217579358002,0.64280729042,33.650273610250004,65.81406341655997,120.73518702498
